ds,country,polygon_source,polygon_id,polygon_name,all_day_bing_tiles_visited_relative_change,all_day_ratio_single_tile_users,baseline_name,baseline_type
2020-10-22,FIN,GADM,FIN.1_1,Eastern Finland,-0.10067000000000001,0.17588,full_february,DAY_OF_WEEK
2020-10-23,FIN,GADM,FIN.1_1,Eastern Finland,-0.13001,0.17049,full_february,DAY_OF_WEEK
2020-10-24,FIN,GADM,FIN.1_1,Eastern Finland,-0.08044,0.21825,full_february,DAY_OF_WEEK
2020-10-25,FIN,GADM,FIN.1_1,Eastern Finland,-0.04979,0.24370999999999998,full_february,DAY_OF_WEEK
2020-10-26,FIN,GADM,FIN.1_1,Eastern Finland,-0.03255,0.16587000000000002,full_february,DAY_OF_WEEK
2020-10-27,FIN,GADM,FIN.1_1,Eastern Finland,-0.064,0.17010999999999998,full_february,DAY_OF_WEEK
2020-10-28,FIN,GADM,FIN.1_1,Eastern Finland,-0.0491,0.16196,full_february,DAY_OF_WEEK
2020-10-29,FIN,GADM,FIN.1_1,Eastern Finland,-0.045860000000000005,0.15813,full_february,DAY_OF_WEEK
2020-10-30,FIN,GADM,FIN.1_1,Eastern Finland,-0.06035,0.14728,full_february,DAY_OF_WEEK
2020-10-31,FIN,GADM,FIN.1_1,Eastern Finland,-0.07357999999999999,0.21361999999999998,full_february,DAY_OF_WEEK
2020-11-01,FIN,GADM,FIN.1_1,Eastern Finland,-0.09501,0.25068,full_february,DAY_OF_WEEK
2020-11-02,FIN,GADM,FIN.1_1,Eastern Finland,-0.03901,0.16755,full_february,DAY_OF_WEEK
2020-11-03,FIN,GADM,FIN.1_1,Eastern Finland,-0.0575,0.16082,full_february,DAY_OF_WEEK
2020-11-04,FIN,GADM,FIN.1_1,Eastern Finland,-0.026160000000000003,0.16288,full_february,DAY_OF_WEEK
2020-11-05,FIN,GADM,FIN.1_1,Eastern Finland,-0.07184,0.16745,full_february,DAY_OF_WEEK
2020-11-06,FIN,GADM,FIN.1_1,Eastern Finland,-0.06345,0.14585,full_february,DAY_OF_WEEK
2020-11-07,FIN,GADM,FIN.1_1,Eastern Finland,-0.04856,0.19942000000000001,full_february,DAY_OF_WEEK
2020-11-08,FIN,GADM,FIN.1_1,Eastern Finland,-0.06885,0.22866999999999998,full_february,DAY_OF_WEEK
2020-11-09,FIN,GADM,FIN.1_1,Eastern Finland,-0.02005,0.16588,full_february,DAY_OF_WEEK
2020-11-10,FIN,GADM,FIN.1_1,Eastern Finland,-0.04471,0.16268,full_february,DAY_OF_WEEK
2020-11-11,FIN,GADM,FIN.1_1,Eastern Finland,-0.039,0.16562000000000002,full_february,DAY_OF_WEEK
2020-11-12,FIN,GADM,FIN.1_1,Eastern Finland,-0.059179999999999996,0.16308,full_february,DAY_OF_WEEK
2020-11-13,FIN,GADM,FIN.1_1,Eastern Finland,-0.0751,0.15144000000000002,full_february,DAY_OF_WEEK
2020-11-14,FIN,GADM,FIN.1_1,Eastern Finland,-0.10397999999999999,0.2209,full_february,DAY_OF_WEEK
2020-11-15,FIN,GADM,FIN.1_1,Eastern Finland,-0.09121,0.25973,full_february,DAY_OF_WEEK
2020-11-16,FIN,GADM,FIN.1_1,Eastern Finland,-0.03391,0.17162,full_february,DAY_OF_WEEK
2020-11-17,FIN,GADM,FIN.1_1,Eastern Finland,-0.09947,0.18452000000000002,full_february,DAY_OF_WEEK
2020-11-18,FIN,GADM,FIN.1_1,Eastern Finland,-0.048960000000000004,0.17151,full_february,DAY_OF_WEEK
2020-11-19,FIN,GADM,FIN.1_1,Eastern Finland,-0.1172,0.1808,full_february,DAY_OF_WEEK
2020-11-20,FIN,GADM,FIN.1_1,Eastern Finland,-0.10092999999999999,0.16209,full_february,DAY_OF_WEEK
2020-11-21,FIN,GADM,FIN.1_1,Eastern Finland,-0.10117000000000001,0.22846,full_february,DAY_OF_WEEK
2020-11-22,FIN,GADM,FIN.1_1,Eastern Finland,-0.16175,0.2773,full_february,DAY_OF_WEEK
2020-11-23,FIN,GADM,FIN.1_1,Eastern Finland,-0.05607,0.17615999999999998,full_february,DAY_OF_WEEK
2020-11-24,FIN,GADM,FIN.1_1,Eastern Finland,-0.08659,0.17754,full_february,DAY_OF_WEEK
2020-11-25,FIN,GADM,FIN.1_1,Eastern Finland,-0.04827,0.17165,full_february,DAY_OF_WEEK
2020-11-26,FIN,GADM,FIN.1_1,Eastern Finland,-0.06645,0.17293,full_february,DAY_OF_WEEK
2020-11-27,FIN,GADM,FIN.1_1,Eastern Finland,-0.08947000000000001,0.16133,full_february,DAY_OF_WEEK
2020-11-28,FIN,GADM,FIN.1_1,Eastern Finland,-0.12936,0.23321,full_february,DAY_OF_WEEK
2020-11-29,FIN,GADM,FIN.1_1,Eastern Finland,-0.15229,0.27302,full_february,DAY_OF_WEEK
2020-11-30,FIN,GADM,FIN.1_1,Eastern Finland,-0.05372999999999999,0.18124,full_february,DAY_OF_WEEK
2020-12-01,FIN,GADM,FIN.1_1,Eastern Finland,-0.06745,0.17554,full_february,DAY_OF_WEEK
2020-12-02,FIN,GADM,FIN.1_1,Eastern Finland,-0.061489999999999996,0.1749,full_february,DAY_OF_WEEK
2020-12-03,FIN,GADM,FIN.1_1,Eastern Finland,-0.07995,0.17210999999999999,full_february,DAY_OF_WEEK
2020-12-04,FIN,GADM,FIN.1_1,Eastern Finland,-0.10545,0.16760999999999998,full_february,DAY_OF_WEEK
2020-12-05,FIN,GADM,FIN.1_1,Eastern Finland,-0.17397,0.25051999999999996,full_february,DAY_OF_WEEK
2020-12-06,FIN,GADM,FIN.1_1,Eastern Finland,-0.22479000000000002,0.3007,full_february,DAY_OF_WEEK
2020-12-07,FIN,GADM,FIN.1_1,Eastern Finland,-0.058870000000000006,0.17917,full_february,DAY_OF_WEEK
2020-12-08,FIN,GADM,FIN.1_1,Eastern Finland,-0.07095,0.18158,full_february,DAY_OF_WEEK
2020-12-09,FIN,GADM,FIN.1_1,Eastern Finland,-0.06548,0.18162999999999999,full_february,DAY_OF_WEEK
2020-12-10,FIN,GADM,FIN.1_1,Eastern Finland,-0.07676000000000001,0.1792,full_february,DAY_OF_WEEK
2020-12-11,FIN,GADM,FIN.1_1,Eastern Finland,-0.10574000000000001,0.17055,full_february,DAY_OF_WEEK
2020-12-12,FIN,GADM,FIN.1_1,Eastern Finland,-0.13516,0.24067,full_february,DAY_OF_WEEK
2020-12-13,FIN,GADM,FIN.1_1,Eastern Finland,-0.13705,0.28036,full_february,DAY_OF_WEEK
2020-12-14,FIN,GADM,FIN.1_1,Eastern Finland,-0.036969999999999996,0.18120999999999998,full_february,DAY_OF_WEEK
2020-12-15,FIN,GADM,FIN.1_1,Eastern Finland,-0.040530000000000004,0.17521,full_february,DAY_OF_WEEK
2020-12-16,FIN,GADM,FIN.1_1,Eastern Finland,-0.07826,0.18205,full_february,DAY_OF_WEEK
2020-12-17,FIN,GADM,FIN.1_1,Eastern Finland,-0.04902,0.17060999999999998,full_february,DAY_OF_WEEK
2020-12-18,FIN,GADM,FIN.1_1,Eastern Finland,-0.09208999999999999,0.16887,full_february,DAY_OF_WEEK
2020-12-19,FIN,GADM,FIN.1_1,Eastern Finland,-0.08738,0.22965,full_february,DAY_OF_WEEK
2020-12-20,FIN,GADM,FIN.1_1,Eastern Finland,-0.17962999999999998,0.28636,full_february,DAY_OF_WEEK
2020-12-21,FIN,GADM,FIN.1_1,Eastern Finland,-0.037739999999999996,0.18095,full_february,DAY_OF_WEEK
2020-12-22,FIN,GADM,FIN.1_1,Eastern Finland,-0.04361,0.17945,full_february,DAY_OF_WEEK
2020-12-23,FIN,GADM,FIN.1_1,Eastern Finland,-0.02512,0.17994000000000002,full_february,DAY_OF_WEEK
2020-12-24,FIN,GADM,FIN.1_1,Eastern Finland,-0.27409,0.25068,full_february,DAY_OF_WEEK
2020-12-25,FIN,GADM,FIN.1_1,Eastern Finland,-0.4455,0.32406999999999997,full_february,DAY_OF_WEEK
2020-12-26,FIN,GADM,FIN.1_1,Eastern Finland,-0.21556999999999998,0.27332,full_february,DAY_OF_WEEK
2020-12-27,FIN,GADM,FIN.1_1,Eastern Finland,-0.16095,0.29536,full_february,DAY_OF_WEEK
2020-12-28,FIN,GADM,FIN.1_1,Eastern Finland,-0.10307999999999999,0.21106999999999998,full_february,DAY_OF_WEEK
2020-12-29,FIN,GADM,FIN.1_1,Eastern Finland,-0.12212,0.21688000000000002,full_february,DAY_OF_WEEK
2020-12-30,FIN,GADM,FIN.1_1,Eastern Finland,-0.07255,0.20608,full_february,DAY_OF_WEEK
2020-12-31,FIN,GADM,FIN.1_1,Eastern Finland,-0.14032,0.19559,full_february,DAY_OF_WEEK
2020-03-01,FIN,GADM,FIN.2_1,Lapland,0.0953,0.19619,full_february,DAY_OF_WEEK
2020-03-02,FIN,GADM,FIN.2_1,Lapland,0.08158,0.13496,full_february,DAY_OF_WEEK
2020-03-03,FIN,GADM,FIN.2_1,Lapland,0.09166,0.13458,full_february,DAY_OF_WEEK
2020-03-04,FIN,GADM,FIN.2_1,Lapland,0.06476,0.12978,full_february,DAY_OF_WEEK
2020-03-05,FIN,GADM,FIN.2_1,Lapland,-0.02471,0.14557,full_february,DAY_OF_WEEK
2020-03-06,FIN,GADM,FIN.2_1,Lapland,0.05388,0.12777,full_february,DAY_OF_WEEK
2020-03-07,FIN,GADM,FIN.2_1,Lapland,-0.05582,0.15528,full_february,DAY_OF_WEEK
2020-03-08,FIN,GADM,FIN.2_1,Lapland,0.04825,0.18832000000000002,full_february,DAY_OF_WEEK
2020-03-09,FIN,GADM,FIN.2_1,Lapland,0.05461,0.14126,full_february,DAY_OF_WEEK
2020-03-10,FIN,GADM,FIN.2_1,Lapland,0.08058,0.12721,full_february,DAY_OF_WEEK
2020-03-11,FIN,GADM,FIN.2_1,Lapland,0.00183,0.13278,full_february,DAY_OF_WEEK
2020-03-12,FIN,GADM,FIN.2_1,Lapland,0.002,0.12777,full_february,DAY_OF_WEEK
2020-03-13,FIN,GADM,FIN.2_1,Lapland,-0.015790000000000002,0.13487000000000002,full_february,DAY_OF_WEEK
2020-03-14,FIN,GADM,FIN.2_1,Lapland,-0.08291,0.17657,full_february,DAY_OF_WEEK
2020-03-15,FIN,GADM,FIN.2_1,Lapland,-0.061770000000000005,0.23503000000000002,full_february,DAY_OF_WEEK
2020-03-16,FIN,GADM,FIN.2_1,Lapland,-0.05635,0.16744,full_february,DAY_OF_WEEK
2020-03-17,FIN,GADM,FIN.2_1,Lapland,-0.11299000000000001,0.18839,full_february,DAY_OF_WEEK
2020-03-18,FIN,GADM,FIN.2_1,Lapland,-0.07377,0.17743,full_february,DAY_OF_WEEK
2020-03-19,FIN,GADM,FIN.2_1,Lapland,-0.15628,0.19702,full_february,DAY_OF_WEEK
2020-03-20,FIN,GADM,FIN.2_1,Lapland,-0.13949,0.18100000000000002,full_february,DAY_OF_WEEK
2020-03-21,FIN,GADM,FIN.2_1,Lapland,-0.16485,0.21836999999999998,full_february,DAY_OF_WEEK
2020-03-22,FIN,GADM,FIN.2_1,Lapland,-0.20228,0.28554,full_february,DAY_OF_WEEK
2020-03-23,FIN,GADM,FIN.2_1,Lapland,-0.15261,0.21828000000000003,full_february,DAY_OF_WEEK
2020-03-24,FIN,GADM,FIN.2_1,Lapland,-0.1506,0.23079000000000002,full_february,DAY_OF_WEEK
2020-03-25,FIN,GADM,FIN.2_1,Lapland,-0.20984,0.22699,full_february,DAY_OF_WEEK
2020-03-26,FIN,GADM,FIN.2_1,Lapland,-0.16933,0.20481,full_february,DAY_OF_WEEK
2020-03-27,FIN,GADM,FIN.2_1,Lapland,-0.19468,0.20219,full_february,DAY_OF_WEEK
2020-03-28,FIN,GADM,FIN.2_1,Lapland,-0.33621999999999996,0.28597,full_february,DAY_OF_WEEK
2020-03-29,FIN,GADM,FIN.2_1,Lapland,-0.22732,0.2988,full_february,DAY_OF_WEEK
2020-03-30,FIN,GADM,FIN.2_1,Lapland,-0.17927,0.22136,full_february,DAY_OF_WEEK
2020-03-31,FIN,GADM,FIN.2_1,Lapland,-0.22039,0.26123,full_february,DAY_OF_WEEK
2020-04-01,FIN,GADM,FIN.2_1,Lapland,-0.18292,0.22034,full_february,DAY_OF_WEEK
2020-04-02,FIN,GADM,FIN.2_1,Lapland,-0.19178,0.23041999999999999,full_february,DAY_OF_WEEK
2020-04-03,FIN,GADM,FIN.2_1,Lapland,-0.23168000000000002,0.2091,full_february,DAY_OF_WEEK
2020-04-04,FIN,GADM,FIN.2_1,Lapland,-0.30214,0.26602,full_february,DAY_OF_WEEK
2020-04-05,FIN,GADM,FIN.2_1,Lapland,-0.18918,0.27587,full_february,DAY_OF_WEEK
2020-04-06,FIN,GADM,FIN.2_1,Lapland,-0.20153,0.22884000000000002,full_february,DAY_OF_WEEK
2020-04-07,FIN,GADM,FIN.2_1,Lapland,-0.19355999999999998,0.23549,full_february,DAY_OF_WEEK
2020-04-08,FIN,GADM,FIN.2_1,Lapland,-0.19472,0.22405999999999998,full_february,DAY_OF_WEEK
2020-04-09,FIN,GADM,FIN.2_1,Lapland,-0.14599,0.20571,full_february,DAY_OF_WEEK
2020-04-10,FIN,GADM,FIN.2_1,Lapland,-0.35612,0.27405999999999997,full_february,DAY_OF_WEEK
2020-04-11,FIN,GADM,FIN.2_1,Lapland,-0.32599,0.25229,full_february,DAY_OF_WEEK
2020-04-12,FIN,GADM,FIN.2_1,Lapland,-0.37885,0.34711,full_february,DAY_OF_WEEK
2020-04-13,FIN,GADM,FIN.2_1,Lapland,-0.38558000000000003,0.34235,full_february,DAY_OF_WEEK
2020-04-14,FIN,GADM,FIN.2_1,Lapland,-0.22055,0.23898000000000003,full_february,DAY_OF_WEEK
2020-04-15,FIN,GADM,FIN.2_1,Lapland,-0.25504,0.25233,full_february,DAY_OF_WEEK
2020-04-16,FIN,GADM,FIN.2_1,Lapland,-0.18403,0.21003000000000002,full_february,DAY_OF_WEEK
2020-04-17,FIN,GADM,FIN.2_1,Lapland,-0.24543,0.22394,full_february,DAY_OF_WEEK
2020-04-18,FIN,GADM,FIN.2_1,Lapland,-0.35611,0.28108,full_february,DAY_OF_WEEK
2020-04-19,FIN,GADM,FIN.2_1,Lapland,-0.19769,0.29105,full_february,DAY_OF_WEEK
2020-04-20,FIN,GADM,FIN.2_1,Lapland,-0.15513,0.2128,full_february,DAY_OF_WEEK
2020-04-21,FIN,GADM,FIN.2_1,Lapland,-0.09003,0.20714000000000002,full_february,DAY_OF_WEEK
2020-04-22,FIN,GADM,FIN.2_1,Lapland,-0.13505999999999999,0.19710999999999998,full_february,DAY_OF_WEEK
2020-04-23,FIN,GADM,FIN.2_1,Lapland,-0.16405999999999998,0.20784,full_february,DAY_OF_WEEK
2020-04-24,FIN,GADM,FIN.2_1,Lapland,-0.19085,0.20182,full_february,DAY_OF_WEEK
2020-04-25,FIN,GADM,FIN.2_1,Lapland,-0.35366,0.27889,full_february,DAY_OF_WEEK
2020-04-26,FIN,GADM,FIN.2_1,Lapland,-0.16759000000000002,0.29498,full_february,DAY_OF_WEEK
2020-04-27,FIN,GADM,FIN.2_1,Lapland,-0.12912,0.21111,full_february,DAY_OF_WEEK
2020-04-28,FIN,GADM,FIN.2_1,Lapland,-0.06067,0.21753000000000003,full_february,DAY_OF_WEEK
2020-04-29,FIN,GADM,FIN.2_1,Lapland,-0.09726,0.19702,full_february,DAY_OF_WEEK
2020-04-30,FIN,GADM,FIN.2_1,Lapland,-0.03789,0.17815,full_february,DAY_OF_WEEK
2020-05-01,FIN,GADM,FIN.2_1,Lapland,-0.24681,0.24491999999999997,full_february,DAY_OF_WEEK
2020-05-02,FIN,GADM,FIN.2_1,Lapland,-0.33718000000000004,0.2733,full_february,DAY_OF_WEEK
2020-05-03,FIN,GADM,FIN.2_1,Lapland,-0.20156,0.31122,full_february,DAY_OF_WEEK
2020-05-04,FIN,GADM,FIN.2_1,Lapland,-0.10695,0.19854000000000002,full_february,DAY_OF_WEEK
2020-05-05,FIN,GADM,FIN.2_1,Lapland,-0.03298,0.19579000000000002,full_february,DAY_OF_WEEK
2020-05-06,FIN,GADM,FIN.2_1,Lapland,-0.07553,0.20040999999999998,full_february,DAY_OF_WEEK
2020-05-07,FIN,GADM,FIN.2_1,Lapland,-0.09249,0.18912,full_february,DAY_OF_WEEK
2020-05-08,FIN,GADM,FIN.2_1,Lapland,-0.07622999999999999,0.177,full_february,DAY_OF_WEEK
2020-05-09,FIN,GADM,FIN.2_1,Lapland,-0.19159,0.21566,full_february,DAY_OF_WEEK
2020-05-10,FIN,GADM,FIN.2_1,Lapland,-0.24855,0.29966,full_february,DAY_OF_WEEK
2020-05-11,FIN,GADM,FIN.2_1,Lapland,-0.12282,0.21281,full_february,DAY_OF_WEEK
2020-05-12,FIN,GADM,FIN.2_1,Lapland,-0.01317,0.18624000000000002,full_february,DAY_OF_WEEK
2020-05-13,FIN,GADM,FIN.2_1,Lapland,-0.06802000000000001,0.18667,full_february,DAY_OF_WEEK
2020-05-14,FIN,GADM,FIN.2_1,Lapland,-0.07636,0.19217,full_february,DAY_OF_WEEK
2020-05-15,FIN,GADM,FIN.2_1,Lapland,-0.03982,0.17777,full_february,DAY_OF_WEEK
2020-05-16,FIN,GADM,FIN.2_1,Lapland,-0.19435,0.21866,full_february,DAY_OF_WEEK
2020-05-17,FIN,GADM,FIN.2_1,Lapland,-0.03069,0.23378000000000002,full_february,DAY_OF_WEEK
2020-05-18,FIN,GADM,FIN.2_1,Lapland,-0.00695,0.18107,full_february,DAY_OF_WEEK
2020-05-19,FIN,GADM,FIN.2_1,Lapland,-0.01197,0.18681,full_february,DAY_OF_WEEK
2020-05-20,FIN,GADM,FIN.2_1,Lapland,0.01464,0.17165999999999998,full_february,DAY_OF_WEEK
2020-05-21,FIN,GADM,FIN.2_1,Lapland,-0.14848,0.22751999999999997,full_february,DAY_OF_WEEK
2020-05-22,FIN,GADM,FIN.2_1,Lapland,-0.023180000000000003,0.16672,full_february,DAY_OF_WEEK
2020-05-23,FIN,GADM,FIN.2_1,Lapland,-0.14411,0.20155,full_february,DAY_OF_WEEK
2020-05-24,FIN,GADM,FIN.2_1,Lapland,0.07593,0.21973,full_february,DAY_OF_WEEK
2020-05-25,FIN,GADM,FIN.2_1,Lapland,0.07739,0.16241,full_february,DAY_OF_WEEK
2020-05-26,FIN,GADM,FIN.2_1,Lapland,0.1482,0.1535,full_february,DAY_OF_WEEK
2020-05-27,FIN,GADM,FIN.2_1,Lapland,0.0197,0.17323,full_february,DAY_OF_WEEK
2020-05-28,FIN,GADM,FIN.2_1,Lapland,0.04583,0.15257,full_february,DAY_OF_WEEK
2020-05-29,FIN,GADM,FIN.2_1,Lapland,0.04566,0.15821,full_february,DAY_OF_WEEK
2020-05-30,FIN,GADM,FIN.2_1,Lapland,0.00399,0.17639000000000002,full_february,DAY_OF_WEEK
2020-05-31,FIN,GADM,FIN.2_1,Lapland,0.09257,0.2116,full_february,DAY_OF_WEEK
2020-06-01,FIN,GADM,FIN.2_1,Lapland,0.14964,0.13672,full_february,DAY_OF_WEEK
2020-06-02,FIN,GADM,FIN.2_1,Lapland,0.16188,0.13754,full_february,DAY_OF_WEEK
2020-06-03,FIN,GADM,FIN.2_1,Lapland,0.07952000000000001,0.15569000000000002,full_february,DAY_OF_WEEK
2020-06-04,FIN,GADM,FIN.2_1,Lapland,0.07113,0.15026,full_february,DAY_OF_WEEK
2020-06-05,FIN,GADM,FIN.2_1,Lapland,0.00613,0.16005999999999998,full_february,DAY_OF_WEEK
2020-06-06,FIN,GADM,FIN.2_1,Lapland,-0.14536,0.19344,full_february,DAY_OF_WEEK
2020-06-07,FIN,GADM,FIN.2_1,Lapland,-0.11167,0.2607,full_february,DAY_OF_WEEK
2020-06-08,FIN,GADM,FIN.2_1,Lapland,0.1137,0.14487,full_february,DAY_OF_WEEK
2020-06-09,FIN,GADM,FIN.2_1,Lapland,0.14674,0.1485,full_february,DAY_OF_WEEK
2020-06-10,FIN,GADM,FIN.2_1,Lapland,0.11712,0.13785,full_february,DAY_OF_WEEK
2020-06-11,FIN,GADM,FIN.2_1,Lapland,0.0982,0.1376,full_february,DAY_OF_WEEK
2020-06-12,FIN,GADM,FIN.2_1,Lapland,0.10344,0.13605,full_february,DAY_OF_WEEK
2020-06-13,FIN,GADM,FIN.2_1,Lapland,-0.02109,0.16166,full_february,DAY_OF_WEEK
2020-06-14,FIN,GADM,FIN.2_1,Lapland,0.15625999999999998,0.18954000000000001,full_february,DAY_OF_WEEK
2020-06-15,FIN,GADM,FIN.2_1,Lapland,0.17362,0.14255,full_february,DAY_OF_WEEK
2020-06-16,FIN,GADM,FIN.2_1,Lapland,0.1975,0.14488,full_february,DAY_OF_WEEK
2020-06-17,FIN,GADM,FIN.2_1,Lapland,0.1652,0.12506,full_february,DAY_OF_WEEK
2020-06-18,FIN,GADM,FIN.2_1,Lapland,0.16549,0.12812,full_february,DAY_OF_WEEK
2020-06-19,FIN,GADM,FIN.2_1,Lapland,-0.07637000000000001,0.16182,full_february,DAY_OF_WEEK
2020-06-20,FIN,GADM,FIN.2_1,Lapland,-0.17406,0.19274000000000002,full_february,DAY_OF_WEEK
2020-06-21,FIN,GADM,FIN.2_1,Lapland,0.19393,0.18036,full_february,DAY_OF_WEEK
2020-06-22,FIN,GADM,FIN.2_1,Lapland,0.23003,0.12817,full_february,DAY_OF_WEEK
2020-06-23,FIN,GADM,FIN.2_1,Lapland,0.2034,0.14323,full_february,DAY_OF_WEEK
2020-06-24,FIN,GADM,FIN.2_1,Lapland,0.15319000000000002,0.13777999999999999,full_february,DAY_OF_WEEK
2020-06-25,FIN,GADM,FIN.2_1,Lapland,0.11217,0.14562,full_february,DAY_OF_WEEK
2020-06-26,FIN,GADM,FIN.2_1,Lapland,0.1545,0.13147,full_february,DAY_OF_WEEK
2020-06-27,FIN,GADM,FIN.2_1,Lapland,0.02076,0.17747000000000002,full_february,DAY_OF_WEEK
2020-06-28,FIN,GADM,FIN.2_1,Lapland,0.18752,0.18989,full_february,DAY_OF_WEEK
2020-06-29,FIN,GADM,FIN.2_1,Lapland,0.13072999999999999,0.15157,full_february,DAY_OF_WEEK
2020-06-30,FIN,GADM,FIN.2_1,Lapland,0.11102999999999999,0.16625,full_february,DAY_OF_WEEK
2020-07-01,FIN,GADM,FIN.2_1,Lapland,0.0449,0.16115,full_february,DAY_OF_WEEK
2020-07-02,FIN,GADM,FIN.2_1,Lapland,0.07329,0.15115,full_february,DAY_OF_WEEK
2020-07-03,FIN,GADM,FIN.2_1,Lapland,0.055020000000000006,0.14657,full_february,DAY_OF_WEEK
2020-07-04,FIN,GADM,FIN.2_1,Lapland,-0.06151,0.18105,full_february,DAY_OF_WEEK
2020-07-05,FIN,GADM,FIN.2_1,Lapland,0.053989999999999996,0.22468000000000002,full_february,DAY_OF_WEEK
2020-07-06,FIN,GADM,FIN.2_1,Lapland,0.17482,0.15765,full_february,DAY_OF_WEEK
2020-07-07,FIN,GADM,FIN.2_1,Lapland,0.14732,0.14704,full_february,DAY_OF_WEEK
2020-07-08,FIN,GADM,FIN.2_1,Lapland,0.12064000000000001,0.1462,full_february,DAY_OF_WEEK
2020-07-09,FIN,GADM,FIN.2_1,Lapland,0.13808,0.13982999999999998,full_february,DAY_OF_WEEK
2020-07-10,FIN,GADM,FIN.2_1,Lapland,0.04046,0.15915,full_february,DAY_OF_WEEK
2020-07-11,FIN,GADM,FIN.2_1,Lapland,0.01286,0.17502,full_february,DAY_OF_WEEK
2020-07-12,FIN,GADM,FIN.2_1,Lapland,0.18199,0.19238,full_february,DAY_OF_WEEK
2020-07-13,FIN,GADM,FIN.2_1,Lapland,0.17471,0.14773,full_february,DAY_OF_WEEK
2020-07-14,FIN,GADM,FIN.2_1,Lapland,0.11272,0.15194000000000002,full_february,DAY_OF_WEEK
2020-07-15,FIN,GADM,FIN.2_1,Lapland,0.18169000000000002,0.1365,full_february,DAY_OF_WEEK
2020-07-16,FIN,GADM,FIN.2_1,Lapland,0.20154,0.13548,full_february,DAY_OF_WEEK
2020-07-17,FIN,GADM,FIN.2_1,Lapland,0.17455,0.1256,full_february,DAY_OF_WEEK
2020-07-18,FIN,GADM,FIN.2_1,Lapland,0.0427,0.15372,full_february,DAY_OF_WEEK
2020-07-19,FIN,GADM,FIN.2_1,Lapland,0.22041999999999998,0.17082999999999998,full_february,DAY_OF_WEEK
2020-07-20,FIN,GADM,FIN.2_1,Lapland,0.23671,0.13555999999999999,full_february,DAY_OF_WEEK
2020-07-21,FIN,GADM,FIN.2_1,Lapland,0.20604,0.14659,full_february,DAY_OF_WEEK
2020-07-22,FIN,GADM,FIN.2_1,Lapland,0.08852,0.15750999999999998,full_february,DAY_OF_WEEK
2020-07-23,FIN,GADM,FIN.2_1,Lapland,0.0681,0.15555,full_february,DAY_OF_WEEK
2020-07-24,FIN,GADM,FIN.2_1,Lapland,0.10237,0.14991,full_february,DAY_OF_WEEK
2020-07-25,FIN,GADM,FIN.2_1,Lapland,0.0032600000000000003,0.17698,full_february,DAY_OF_WEEK
2020-07-26,FIN,GADM,FIN.2_1,Lapland,0.15684,0.1991,full_february,DAY_OF_WEEK
2020-07-27,FIN,GADM,FIN.2_1,Lapland,0.19169,0.13735999999999998,full_february,DAY_OF_WEEK
2020-07-28,FIN,GADM,FIN.2_1,Lapland,0.18661,0.14515999999999998,full_february,DAY_OF_WEEK
2020-07-29,FIN,GADM,FIN.2_1,Lapland,0.1197,0.14785,full_february,DAY_OF_WEEK
2020-07-30,FIN,GADM,FIN.2_1,Lapland,0.11439,0.13894,full_february,DAY_OF_WEEK
2020-07-31,FIN,GADM,FIN.2_1,Lapland,0.19138,0.12599000000000002,full_february,DAY_OF_WEEK
2020-08-01,FIN,GADM,FIN.2_1,Lapland,0.01729,0.15494000000000002,full_february,DAY_OF_WEEK
2020-08-02,FIN,GADM,FIN.2_1,Lapland,0.2364,0.17974,full_february,DAY_OF_WEEK
2020-08-03,FIN,GADM,FIN.2_1,Lapland,0.16882,0.13360999999999998,full_february,DAY_OF_WEEK
2020-08-04,FIN,GADM,FIN.2_1,Lapland,0.17593,0.14159000000000002,full_february,DAY_OF_WEEK
2020-08-05,FIN,GADM,FIN.2_1,Lapland,0.12022000000000001,0.14039000000000001,full_february,DAY_OF_WEEK
2020-08-06,FIN,GADM,FIN.2_1,Lapland,0.12689,0.13641,full_february,DAY_OF_WEEK
2020-08-07,FIN,GADM,FIN.2_1,Lapland,0.10163,0.12615,full_february,DAY_OF_WEEK
2020-08-08,FIN,GADM,FIN.2_1,Lapland,0.01746,0.16291,full_february,DAY_OF_WEEK
2020-08-09,FIN,GADM,FIN.2_1,Lapland,0.15154,0.18955,full_february,DAY_OF_WEEK
2020-08-10,FIN,GADM,FIN.2_1,Lapland,0.13779,0.14436,full_february,DAY_OF_WEEK
2020-08-11,FIN,GADM,FIN.2_1,Lapland,0.14078,0.14190999999999998,full_february,DAY_OF_WEEK
2020-08-12,FIN,GADM,FIN.2_1,Lapland,0.10792,0.14212,full_february,DAY_OF_WEEK
2020-08-13,FIN,GADM,FIN.2_1,Lapland,0.09754,0.1419,full_february,DAY_OF_WEEK
2020-08-14,FIN,GADM,FIN.2_1,Lapland,0.12525,0.12905999999999998,full_february,DAY_OF_WEEK
2020-08-15,FIN,GADM,FIN.2_1,Lapland,-0.02393,0.17739000000000002,full_february,DAY_OF_WEEK
2020-08-16,FIN,GADM,FIN.2_1,Lapland,0.14589000000000002,0.19866,full_february,DAY_OF_WEEK
2020-08-17,FIN,GADM,FIN.2_1,Lapland,0.13189,0.13808,full_february,DAY_OF_WEEK
2020-08-18,FIN,GADM,FIN.2_1,Lapland,0.10989000000000002,0.14533,full_february,DAY_OF_WEEK
